Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
366	218.77124	7.957867	232.55037	213.87006	1000.0	24.026196	2.7765381	28.256378	14.073697	1468000	6.2465666e-08	4.506087	-0.021693489	-2.1536238	-0.772177	0.008625983	0.139	79.0	3174.9577946662903
367	240.7967	6.8791275	247.30475	230.12239	1000.0	23.2487	2.5889902	27.09527	13.525506	1472000	5.686283e-08	4.650069	-0.016934052	-1.7883885	-0.7651861	0.015309685	0.1425	35.0	3183.477267742157
368	224.18086	6.5970693	233.69069	215.41724	1000.0	23.939398	2.6763797	28.003757	17.915665	1476000	-5.9604646e-09	4.521082	-0.023878815	-0.6264584	-0.7636374	0.009074389	0.15725	79.0	3192.501316547394
369	227.13708	18.150784	245.18135	202.49806	1000.0	23.498323	2.887722	27.71671	16.906872	1480000	4.053116e-08	3.0934556	-0.023556493	-0.12842917	-0.7694991	0.011867129	0.17325	79.0	3201.6417133808136
370	237.69173	10.659	250.7515	225.76648	1000.0	23.641233	2.80163	27.961363	16.837557	1484000	5.364418e-08	2.5053537	-0.002168677	-0.50278354	-0.7752792	0.01526387	0.24325	6.0	3208.9027540683746
371	233.49446	10.079896	243.65211	219.39555	1000.0	24.394596	2.7552981	28.665379	16.926117	1488000	-5.1259996e-09	1.9589641	-0.0010742076	-0.26257336	-0.77547187	0.016018689	0.171	1.0	3216.5922923088074
372	227.74869	5.6857533	235.35284	219.31477	1000.0	23.855211	2.9612982	28.417421	-34.440807	1492000	4.9471853e-09	5.146228	-0.019116558	-1.4319081	-0.77547127	0.015076289	0.15975	76.0	3225.0068032741547
373	234.33296	11.481191	250.33968	220.7509	1000.0	23.734665	2.505597	27.799303	16.612907	1496000	1.7881394e-10	2.3292906	-0.0006181464	-0.41709435	-0.7689656	0.016724935	0.2185	2.0	3232.363817214966
374	227.00955	4.797241	233.74422	220.2431	1000.0	24.084742	2.5422287	28.00308	15.66559	1500000	-3.272295e-08	3.3148646	-0.012486942	-0.4798894	-0.7690028	0.01663704	0.16675	17.0	3240.3582463264465
375	241.75108	8.556242	251.91753	231.54045	1000.0	24.215551	2.6527903	27.59458	14.553768	1504000	-3.004074e-08	3.4290216	-0.0069386805	-0.73275733	-0.77208155	0.015916992	0.175	9.0	3248.047751188278
376	230.34068	5.0229096	237.18082	224.90376	1000.0	24.149801	2.938097	29.075111	14.472498	1508000	-9.417534e-08	3.0617278	-0.007012613	-0.35947394	-0.7731738	0.015411683	0.172	9.0	3255.8615443706512
377	236.27527	11.396229	255.5637	226.1196	1000.0	24.135817	2.8031013	28.69527	18.112692	1512000	-3.9219856e-08	2.413432	-0.02432345	-0.16601443	-0.7746011	0.012163972	0.15325	79.0	3264.9163489341736
378	236.76309	3.7091784	241.20224	231.12857	1000.0	24.381277	2.7569785	29.369965	17.391338	1516000	3.0994416e-09	1.6868098	-0.022241263	-0.124295235	-0.77972203	0.009927846	0.1545	79.0	3274.052945613861
379	232.52124	7.742752	241.20805	222.39384	1000.0	23.905317	2.8052223	29.008833	16.750685	1520000	-2.8610229e-08	2.3167715	-0.01994786	-0.06085682	-0.78058374	0.008020243	0.1295	79.0	3283.239100456238
380	243.68509	4.564774	249.0394	236.59322	1000.0	24.538004	2.7283626	29.269243	17.642834	1524000	5.3882598e-08	1.9271681	-0.0011002016	-0.45350778	-0.7944364	0.018030038	0.23625	2.0	3290.421543121338
381	245.79959	9.165524	261.29153	238.0249	1000.0	25.27011	2.5319407	29.45167	18.04015	1528000	2.7418137e-09	2.504895	-0.0033120376	-0.2592671	-0.79452807	0.020354202	0.208	3.0	3298.988461494446
382	115.286766	105.410255	227.35803	-50.19794	777.6	20.808107	20.336428	30.117418	-99.41089	1532000	-1.7881394e-10	237.50949	-0.00026378102	-125.99424	-0.79464227	0.02346739	0.29125	2.0	3306.338982105255
383	242.6966	3.8701081	247.70172	237.87613	1000.0	20.00045	3.639396	22.390978	-44.31289	1536000	3.004074e-08	40.98222	-0.020601835	-32.669598	-0.7946965	0.014094507	0.16375	79.0	3315.2606842517853
384	232.8169	8.692785	244.21928	223.54117	1000.0	24.202127	1.4667257	25.020973	16.348038	1540000	-1.192093e-10	8.701792	-0.024144365	-2.8049617	-0.81955004	0.015084173	0.1675	48.0	3323.47194314003
385	237.85355	13.690016	252.35873	215.7518	1000.0	23.894241	2.0431316	26.172916	13.2946415	1544000	1.2874604e-08	6.057591	0.000903636	-1.624083	-0.8160454	0.021642653	0.287	6.0	3331.1104423999786
386	205.7066	74.075165	255.59335	77.68693	938.5	23.739883	11.146678	31.195774	-100.66693	1548000	2.8550625e-08	90.08889	-0.005543019	-61.65877	-0.81594664	0.017157815	0.2315	3.0	3338.561388015747
387	199.38347	54.111088	242.7427	107.05835	970.75	21.172998	15.135971	29.98352	-96.96327	1552000	-3.6120415e-08	113.65111	-0.0008127386	-67.76587	-0.81608874	0.016270682	0.2835	2.0	3345.9829065799713
388	155.6279	127.69587	239.96574	-64.70677	804.5	21.468525	11.193503	26.717611	-98.70689	1556000	1.5079975e-08	87.957886	-0.002255448	-17.395462	-0.81612784	0.016957471	0.30325	3.0	3353.6799478530884
389	170.38655	110.29749	247.02284	-19.656433	872.0	20.67934	11.58898	27.838076	-96.37896	1560000	2.002716e-08	103.08991	-0.005879362	-52.561676	-0.8160311	0.022791313	0.35875	3.0	3361.243851661682
390	238.47772	5.598468	248.12233	234.39937	1000.0	22.880123	3.3696978	28.397451	-16.979486	1564000	5.2809714e-08	9.457573	-0.0013670868	-6.8437643	-0.8158549	0.022293746	0.23325	2.0	3368.568039417267
391	228.80258	7.644123	241.85052	222.37512	1000.0	23.664234	2.7105126	30.336817	7.5765324	1568000	-8.8214875e-09	3.0575519	-0.00096375076	-0.5615163	-0.815827	0.015162033	0.23375	3.0	3375.332298517227
392	232.14914	6.853431	238.70888	222.71942	1000.0	23.847668	2.7347867	30.714249	14.66816	1572000	-6.2465666e-08	3.0861197	-0.0011045303	-0.29736018	-0.8158241	0.015808012	0.214	4.0	3382.571494579315
393	229.41115	9.029935	239.44719	217.16534	1000.0	22.688326	9.2135935	29.993168	-76.981186	1576000	3.015995e-08	49.929874	-0.0026962091	-21.910273	-0.8158435	0.017566385	0.2185	3.0	3390.2007026672363
394	229.90454	13.108352	249.59677	212.7312	1000.0	22.481201	2.7343357	28.608635	-12.934623	1580000	1.3351441e-08	4.7463927	-0.01391761	-2.321555	-0.81602776	0.01558223	0.186	22.0	3398.2879197597504
395	225.9448	15.035467	242.41362	203.15486	1000.0	23.213154	2.828226	29.557924	11.751339	1584000	-6.556511e-09	4.1508565	-0.00077270676	-0.34629297	-0.8189317	0.016214646	0.157	2.0	3405.5783960819244
396	232.84697	3.16056	235.38678	227.6372	1000.0	23.083876	6.852382	29.957428	-65.03523	1588000	4.887581e-09	52.81543	-0.0024018877	-6.5704575	-0.8191087	0.021411024	0.31475	3.0	3413.1565084457397
397	231.42319	11.881408	249.67097	216.48277	1000.0	22.060143	2.656263	27.889923	5.0054693	1592000	1.8715859e-08	6.6394997	-0.02043016	-4.17385	-0.8196732	0.0067548426	0.1515	79.0	3422.3137333393097
398	181.85503	72.729324	227.24126	56.023052	936.0	21.674513	13.328882	30.021626	-96.65888	1596000	2.6345253e-08	54.13786	-0.0064310376	-9.221519	-0.8336269	0.016247215	0.26775	5.0	3429.6595044136047
399	178.40544	91.1972	237.96059	20.753975	887.25	20.393475	12.59466	28.675001	-95.01162	1600000	-3.4570693e-08	65.522934	-0.0021961639	-7.63472	-0.8335591	0.023799744	0.2535	2.0	3436.9673840999603
400	239.47832	11.667094	256.28143	223.78201	1000.0	21.73291	4.5386224	27.813183	-39.242046	1604000	-5.185604e-08	22.684637	-0.017136231	-20.255814	-0.8334658	0.010963736	0.18925	79.0	3445.6265952587128
401	234.17229	8.88951	249.14342	225.88605	1000.0	24.38332	2.6302702	30.948046	16.282759	1608000	-6.389618e-08	2.3539052	-0.013537667	-0.347219	-0.84314704	0.016694598	0.222	13.0	3452.9452109336853
402	172.69133	113.64579	257.0382	-22.796103	839.0	22.970312	11.934694	30.45542	-96.37392	1612000	3.027916e-08	65.28794	-0.003374646	-36.23915	-0.8458472	0.01843959	0.20275	5.0	3460.370923280716
403	227.96832	7.76279	236.47485	218.80893	1000.0	23.13502	2.979081	27.218922	-6.497042	1616000	4.3511392e-08	4.294277	-0.0015949582	-1.4196701	-0.8460063	0.015705885	0.20175	2.0	3468.1778898239136
404	230.77301	3.8878102	234.04297	224.17941	1000.0	23.61845	2.5687842	28.459875	7.3076677	1620000	-6.008148e-08	3.2154138	-0.022466702	-0.32819772	-0.8458612	0.015174102	0.17575	78.0	3477.3430604934692
405	234.69073	14.62964	246.16129	209.74503	1000.0	23.475885	2.642143	28.563091	15.287209	1624000	-4.988909e-08	2.9848084	-0.019467868	-0.3420291	-0.84771025	0.015109248	0.15575	31.0	3485.3449006080627
406	227.47136	8.765256	239.61842	216.32932	1000.0	23.841923	2.9680476	29.413689	9.700495	1628000	-4.005432e-08	3.546879	-0.0035942006	-0.4216342	-0.8548409	0.01734159	0.19425	6.0	3492.6685745716095
407	234.39093	6.6021147	244.62726	226.33182	1000.0	23.63002	2.580207	29.505047	15.493816	1632000	1.3589859e-08	2.04904	-0.012006053	-0.32343173	-0.8561566	0.015613902	0.18075	19.0	3500.624262571335
408	229.68695	19.335264	246.21286	196.72218	1000.0	23.98345	2.692935	29.177744	13.597419	1636000	2.5629998e-08	4.263082	-0.022069324	-0.64619446	-0.86029816	0.013947972	0.2015	79.0	3509.3473591804504
409	188.07884	61.016914	230.33667	82.76719	972.0	22.145466	12.247079	30.329437	-96.300766	1640000	-5.9604643e-10	74.396164	-0.0009727587	-14.837059	-0.8678549	0.018478619	0.2745	2.0	3516.6994440555573
410	229.68039	7.713509	241.99817	222.60112	1000.0	21.489147	2.9067018	29.92961	-13.644791	1644000	3.9339067e-08	8.43397	-0.025097936	-5.926333	-0.8678804	0.014071956	0.177	79.0	3526.4534060955048
411	221.35292	13.111788	239.09196	203.54263	1000.0	23.38847	2.9011002	30.488737	14.880728	1648000	-4.2915342e-09	3.4068556	-0.019390754	-0.46709132	-0.8781793	0.016998181	0.2495	41.0	3534.6934175491333
412	167.18277	109.73201	236.41968	-22.770079	853.0	21.663193	12.43708	29.541754	-90.3504	1652000	-3.8146974e-09	50.969574	-0.003103492	-20.170725	-0.8857558	0.024252318	0.29175	4.0	3542.2757663726807
413	199.98364	55.67458	241.37802	104.21425	955.25	21.39679	12.197378	28.439398	-95.66459	1656000	-3.3378602e-09	70.19457	-0.0024476703	-26.933998	-0.8863678	0.01911681	0.271	2.0	3550.1338860988617
414	248.47578	8.458095	258.028	237.40892	1000.0	23.178167	3.5974321	30.728558	-29.861883	1660000	2.0980835e-08	13.188854	-0.003807984	-11.046981	-0.8866313	0.015091816	0.2475	4.0	3557.424268245697
415	226.19148	16.474968	245.38683	200.00496	1000.0	24.48603	3.59126	30.328373	-34.05143	1664000	-1.06573104e-07	10.837323	-0.0014746345	-7.9114685	-0.8870987	0.016245797	0.18425	1.0	3564.9705018997192
416	245.04161	6.8868303	253.08559	234.0952	1000.0	24.199059	2.8293338	31.366646	15.386599	1668000	-3.9696694e-08	2.9569664	0.004264526	-1.1175076	-0.8871693	0.02171869	0.24275	1.0	3572.980010509491
417	164.31233	128.23392	244.68211	-57.63809	807.0	23.729347	9.999474	30.601864	-92.344986	1672000	-9.9062916e-08	98.3495	0.00028630852	-51.415253	-0.88724405	0.02339287	0.27525	1.0	3580.5224301815033
418	230.85057	10.432489	238.76071	213.0487	1000.0	23.07988	2.7175772	27.836733	-9.902104	1676000	3.9935113e-08	8.301562	0.0003160106	-5.7573805	-0.88734585	0.017172504	0.183	3.0	3588.1921269893646
419	233.60896	3.845172	239.38052	228.91338	1000.0	23.956604	2.749234	28.423897	7.9769993	1680000	-3.6239623e-08	2.173476	0.0043602404	-0.4106456	-0.88748467	0.016386056	0.23225	1.0	3595.489478111267
420	241.18054	8.658202	252.38353	228.72823	1000.0	24.066051	2.5387497	28.391693	16.302855	1684000	-2.4914742e-08	2.734144	0.008842118	-0.7503542	-0.8875315	0.018828351	0.31175	1.0	3602.845797777176
421	228.56985	10.075436	237.57835	212.5855	1000.0	24.462727	2.9987926	29.290556	16.587551	1688000	1.5497207e-08	3.6783023	-0.0017422399	-1.0835235	-0.8875423	0.017446864	0.18975	2.0	3610.2802958488464
422	236.65442	7.320881	245.01556	225.71404	1000.0	23.898409	2.7389667	28.734512	15.472026	1692000	-4.2676927e-08	2.802012	0.0062371152	-0.36803436	-0.8875653	0.0151789	0.26325	1.0	3617.379417181015
423	237.52611	5.8094106	242.363	228.10902	1000.0	24.359076	2.762017	28.976545	15.798686	1696000	6.198883e-08	2.5460525	-0.005146287	-0.26759338	-0.8875828	0.018113472	0.18425	8.0	3624.8864600658417
424	226.5059	6.498227	234.4268	217.15782	1000.0	23.585934	3.1890035	28.91418	-6.6760178	1700000	1.6212464e-08	3.597246	-0.019718738	-1.3794804	-0.8878558	0.010076056	0.13525	79.0	3633.870726108551
425	243.45534	8.208535	254.95825	232.0172	1000.0	24.286879	2.6691458	29.111753	16.323706	1704000	-6.222725e-08	2.1943164	-0.007284493	-0.550681	-0.87918043	0.015657209	0.1285	7.0	3641.4445474147797
426	230.57315	9.993068	242.86702	218.76007	1000.0	24.333384	2.6237788	29.858187	16.666187	1708000	-7.760525e-08	3.4708972	-0.0037064778	-0.5785904	-0.87887436	0.01963251	0.1475	2.0	3648.9361913204193
427	241.61029	3.032442	245.83969	237.65375	1000.0	24.150381	3.6713376	30.917158	-45.606342	1712000	2.2172928e-08	8.025254	-0.0068837544	-5.492588	-0.87895966	0.017561011	0.203	8.0	3656.7934267520905
428	238.90634	3.2034929	243.10364	234.44632	1000.0	24.638218	2.9035776	31.503754	16.50135	1716000	-4.9591065e-08	2.1266315	-0.020754524	-0.4321152	-0.88036376	0.011961806	0.17375	79.0	3666.229705810547
429	238.62085	8.643863	250.43033	226.73354	1000.0	24.3728	2.8766227	30.518324	16.388988	1720000	-1.4424324e-08	2.3628337	-0.020180177	-0.17064905	-0.8909252	0.015542641	0.17625	53.0	3674.5967602729797
430	252.90642	4.327846	257.01205	245.62686	1000.0	25.293242	2.4181933	31.00917	17.708378	1724000	-1.2278557e-08	1.9491913	-0.014767864	-0.5911449	-0.8946501	0.015767854	0.17225	19.0	3682.609746694565
431	247.78152	11.762259	261.9485	230.30081	1000.0	25.676117	2.7561102	31.636662	16.722963	1728000	2.5868415e-08	2.0193923	-0.023426319	-0.15529478	-0.8948518	0.013113333	0.177	79.0	3691.6116523742676
432	237.417	11.035962	254.71767	227.22025	1000.0	25.076468	2.7975888	31.513186	16.771135	1732000	-2.1219254e-08	2.4944868	-0.00091313	-0.51468503	-0.89297724	0.015233779	0.15325	4.0	3698.8128521442413
433	243.07121	6.9744654	253.78871	236.36044	1000.0	24.87156	2.8273487	30.490992	16.881657	1736000	4.5001507e-08	1.5284964	0.002028204	-0.11329913	-0.89332104	0.025628496	0.28125	1.0	3706.2023043632507
434	247.64417	5.1023283	255.30081	242.56142	1000.0	25.035648	2.6010065	30.356863	17.832407	1740000	4.646182e-08	1.7133206	0.0033533708	-0.49111557	-0.89343613	0.016702218	0.26425	3.0	3713.698891401291
435	237.40454	5.6941733	246.96858	232.05653	1000.0	25.165707	2.758886	31.098434	17.314117	1744000	-2.9087067e-08	2.9855306	-0.02050213	-0.6821387	-0.8938996	0.015152788	0.2035	59.0	3722.078423976898
436	238.69186	8.411638	247.06921	227.6395	1000.0	24.678497	2.9495702	30.823616	16.237904	1748000	2.5391579e-08	1.6691878	-0.005523097	-0.10600102	-0.89958715	0.015266766	0.15875	3.0	3729.70068359375
437	150.45926	104.14938	246.69855	-3.8372693	855.75	22.363659	14.914914	30.41215	-96.94634	1752000	4.053116e-09	178.21628	0.00033663894	-116.28688	-0.8997327	0.01944407	0.27925	2.0	3737.2196383476257
438	242.47832	10.51752	253.77904	225.48969	1000.0	20.862299	7.920116	28.000904	-32.939865	1756000	-5.722046e-09	85.99175	-0.0029888113	-83.67062	-0.89981765	0.018279348	0.27325	3.0	3744.3814141750336
439	239.22076	4.906439	245.13622	232.01396	1000.0	24.564594	2.6621284	30.162006	17.440887	1760000	5.9604645e-08	2.2873487	-0.0047657257	-0.36735153	-0.89986974	0.017341802	0.2755	5.0	3752.7594633102417
440	236.56657	5.5664363	242.72131	227.52402	1000.0	24.46027	2.9558518	31.106651	17.435238	1764000	6.556511e-08	2.1610599	0.004819448	-0.3065518	-0.9001347	0.022121202	0.28675	3.0	3760.2774455547333
441	237.94762	12.830087	250.41057	220.93285	1000.0	24.317005	2.8092508	30.450357	10.387425	1768000	3.051758e-08	3.0073073	-0.0035904318	-0.5010123	-0.9002971	0.01649815	0.1835	5.0	3767.9628920555115
442	203.67204	71.67652	248.21065	79.58538	933.75	23.210129	13.036704	30.697798	-99.165436	1772000	-6.7591664e-08	153.20268	-0.0036863305	-51.375443	-0.90062773	0.015536278	0.24075	3.0	3775.4000363349915
443	170.45543	125.24727	246.22519	-46.37126	826.0	19.624647	13.799697	27.27568	-99.14975	1776000	-2.2768974e-08	85.34055	-0.0047890544	-26.08228	-0.9007162	0.018467724	0.20275	3.0	3782.648874759674
444	173.6531	96.897285	238.79536	6.180048	870.0	21.41439	11.053887	27.794151	-89.99364	1780000	-1.2397766e-08	74.50282	-0.0050458107	-17.643524	-0.9008223	0.01916168	0.2445	3.0	3790.173475265503
445	231.5388	11.340998	247.54657	219.31683	1000.0	22.087969	2.8363733	27.435387	-19.949957	1784000	-3.051758e-08	9.6396265	-0.005702891	-5.6860313	-0.9006596	0.015082705	0.1695	7.0	3797.7035994529724
446	240.2808	4.389823	245.79659	233.78152	1000.0	23.790554	3.1167066	28.484936	8.7314625	1788000	1.2874604e-08	3.738277	-0.024047436	-1.5303884	-0.9013134	0.0152544305	0.18525	59.0	3806.294736146927
447	170.57185	126.30239	259.74002	-46.613426	819.5	23.567501	10.540444	28.739956	-95.80956	1792000	-3.3676624e-08	89.01357	-0.0028542373	-15.435974	-0.8993573	0.01505156	0.1585	2.0	3814.162741422653
448	233.65407	10.7797365	245.80675	216.34749	1000.0	22.454266	5.247745	28.057516	-61.25319	1796000	3.5643577e-08	29.111338	-0.0044552837	-25.508701	-0.89946777	0.015527826	0.221	7.0	3821.1790409088135
449	233.54257	14.729915	247.96248	209.25546	1000.0	23.867977	2.930329	28.685616	16.586954	1800000	-9.596348e-09	2.6409798	-0.023128932	-0.37571263	-0.90055764	0.012057469	0.14175	79.0	3830.6268060207367
450	238.37787	8.322149	252.67117	232.52397	1000.0	24.491892	2.5459237	28.788162	16.929676	1804000	5.4836274e-08	2.2797024	-0.008908001	-0.17382288	-0.90413886	0.01700298	0.20325	7.0	3838.2346110343933
451	188.02252	100.34361	256.53723	14.85901	883.0	22.648392	13.754908	30.434143	-99.86415	1808000	1.6152859e-08	156.25058	-0.0046997555	-70.53477	-0.90447927	0.017594231	0.2775	3.0	3845.7764739990234
452	243.18933	11.148315	259.14767	230.95341	1000.0	21.10412	4.715491	26.600153	-44.35442	1812000	-7.152557e-09	33.226128	-0.010634944	-30.868422	-0.90467393	0.016156211	0.174	16.0	3853.449760198593
453	157.31912	132.69586	243.87645	-72.16495	797.0	23.269266	11.711823	29.31951	-101.006905	1816000	-1.2671947e-07	76.18137	-0.0061341426	-15.1750145	-0.90482265	0.016449112	0.204	3.0	3860.9416699409485
454	234.03008	8.52522	243.05722	220.15948	1000.0	22.623343	3.429275	28.350105	-32.842987	1820000	-6.9141386e-09	7.909656	-0.019021511	-4.6589756	-0.9049455	0.012630902	0.148	79.0	3870.033679008484
455	245.90819	1.5207872	248.48589	244.6377	1000.0	24.351353	2.5826845	30.453262	14.804507	1824000	-1.001358e-07	3.0418048	-0.019884812	-1.5980427	-0.90958846	0.010674689	0.14375	79.0	3878.8893303871155
456	231.71414	7.175713	241.85857	221.81392	1000.0	25.016983	2.8024848	30.918943	16.593824	1828000	-1.9788741e-08	3.5501482	0.0011166343	-1.3533854	-0.91145486	0.016227301	0.2495	2.0	3885.9069850444794
457	228.42447	5.189887	234.64392	222.41823	1000.0	23.96915	3.1706326	29.20753	-33.67304	1832000	1.0490417e-08	60.667492	-0.0013923802	-13.898373	-0.9116742	0.015396518	0.26075	3.0	3892.9242198467255
458	237.9144	7.053444	245.17888	226.57748	1000.0	22.440891	2.8545964	28.117775	12.786133	1836000	-2.7298928e-08	6.2387733	-0.0035400114	-4.206668	-0.9119017	0.016184071	0.2035	3.0	3900.256264448166
459	233.02702	9.2267885	245.17458	221.75887	1000.0	24.059624	2.7124114	30.2921	13.48185	1840000	2.515316e-08	5.721335	-0.008620916	-1.4080367	-0.9121378	0.01669906	0.1815	8.0	3907.9929378032684
460	238.84894	10.523787	251.09502	222.61433	1000.0	23.864035	3.6339705	31.404974	-47.12663	1844000	-2.0503998e-08	5.5550094	-0.007241686	-3.5994012	-0.91242486	0.015557811	0.14425	9.0	3915.669495820999
461	232.57611	8.820254	247.1214	224.57812	1000.0	24.340202	2.9553769	32.090816	16.256136	1848000	4.1842462e-08	2.1559844	-0.022191904	-0.30882585	-0.91333276	0.015361107	0.184	53.0	3924.250161886215
462	233.9783	10.306065	246.79318	220.62012	1000.0	23.851175	2.7659786	30.500507	16.506521	1852000	-7.2956084e-08	2.6237106	-0.021454467	-0.17449427	-0.9202286	0.013537443	0.16975	79.0	3933.772701740265
463	234.84346	8.004817	242.12305	221.39519	1000.0	24.039873	2.9598703	30.352139	16.164692	1856000	4.2438508e-08	2.7190073	-0.024985036	-0.20358086	-0.9192598	0.01102954	0.15275	79.0	3942.8011071681976
464	232.5304	9.687698	241.66788	216.21808	1000.0	24.21816	2.773408	30.049614	15.968379	1860000	-4.339218e-08	1.8955212	-0.021071712	-0.29092598	-0.9292669	0.010084419	0.1305	79.0	3951.7390899658203
465	233.61357	8.446249	246.68063	223.33415	1000.0	23.844425	3.1448529	30.614683	15.403317	1864000	-3.218651e-08	3.051508	-0.0008292309	-0.38644552	-0.93218446	0.028077584	0.3175	2.0	3959.109089612961
466	233.28052	8.303424	241.94852	219.9461	1000.0	23.852394	2.6421845	31.141161	16.43849	1868000	-5.829334e-08	1.7142324	-0.0062596663	-0.17550528	-0.93214345	0.017444959	0.173	5.0	3967.8075773715973
467	237.94048	7.163582	244.72816	226.38516	1000.0	24.31063	2.8294501	30.236767	16.18668	1872000	-6.055832e-08	2.4339578	0.002445579	-0.22015691	-0.932013	0.017893968	0.19875	3.0	3974.984843969345
468	239.6125	4.6530714	246.50645	234.95421	1000.0	24.532997	3.0170672	30.615839	16.20315	1876000	-4.1007997e-08	1.7025104	-0.026119456	-0.1473403	-0.9321073	0.013528337	0.19525	79.0	3983.758816719055
469	236.0373	11.015419	250.45091	220.49486	1000.0	24.62476	3.1458194	31.665003	15.870296	1880000	5.1259995e-08	2.6232736	-0.025024166	-0.28626704	-0.93416154	0.010768452	0.156	79.0	3992.852991580963
470	245.3308	8.275976	253.9417	233.60857	1000.0	24.528095	2.7379427	30.918306	16.042736	1884000	-4.220009e-08	1.6187755	0.00046598268	-0.46231186	-0.94019854	0.02004417	0.27	2.0	4000.4439556598663
471	171.91165	127.06724	249.03484	-48.110146	824.25	23.586641	13.128671	31.958378	-98.778435	1888000	-7.510185e-09	78.339874	0.00016032677	-27.567802	-0.9401642	0.015083776	0.2605	2.0	4007.8331038951874
472	180.8825	119.48072	259.81348	-25.782187	835.75	23.174995	9.960415	29.471504	-86.601494	1892000	4.887581e-09	88.22902	-0.0030551758	-13.047272	-0.9401069	0.021241462	0.2705	2.0	4015.291219472885
473	183.7098	116.93852	260.96335	-18.478203	841.0	22.034658	12.441511	29.9696	-95.32535	1896000	-5.2928925e-08	88.9249	-0.0017823743	-25.54211	-0.94006956	0.032585513	0.39875	2.0	4022.8788752555847
474	231.44037	3.6124346	236.10133	226.21782	1000.0	23.520603	3.6611717	30.63694	-4.9454365	1900000	5.5789947e-08	10.964949	-0.020826628	-8.294454	-0.94006515	0.010634091	0.177	79.0	4031.684792995453
475	210.85753	69.620575	254.72011	90.33864	964.5	23.055735	12.146939	31.03606	-94.241005	1904000	-1.2040139e-08	82.86961	-0.0010876034	-16.33371	-0.9465038	0.015918858	0.2075	2.0	4039.0071353912354
476	221.50494	48.125984	253.43161	138.64899	997.5	21.854607	11.686353	30.364904	-94.11663	1908000	-2.6226044e-09	90.96008	-0.005052012	-29.549412	-0.94665486	0.017696882	0.207	3.0	4046.1658849716187
477	247.19711	4.783631	252.6273	239.76923	1000.0	23.483421	4.7000084	32.27192	-60.415	1912000	-1.45435335e-08	25.45831	-0.004336037	-23.21188	-0.9467692	0.022435872	0.241	7.0	4053.5700471401215
478	197.11122	83.505424	252.48172	52.81102	905.25	24.878363	10.311408	31.393814	-95.41528	1916000	-3.0428172e-08	108.5488	-0.0072975038	-78.31323	-0.9469294	0.0182917	0.299	7.0	4060.976945877075
479	240.9759	7.075963	248.57579	232.52867	1000.0	23.677656	4.342591	28.772062	-53.87479	1920000	-1.859665e-08	19.009834	-0.02015487	-15.703911	-0.9479417	0.015287871	0.186	68.0	4069.776292324066
480	247.49883	7.7683473	254.89659	236.33081	1000.0	25.112324	2.9760273	31.743618	-17.703026	1924000	1.26361845e-08	6.789056	-0.005448	-3.6538312	-0.96653795	0.017618626	0.24125	3.0	4077.1883566379547
481	247.51906	7.9404807	254.8045	234.95517	1000.0	25.273438	2.6759236	31.837118	17.942213	1928000	-3.838539e-08	1.5896626	-0.0068440516	-0.20446754	-0.96693426	0.018768333	0.2285	10.0	4084.8914818763733
482	179.27666	121.72768	255.05147	-31.448448	829.5	24.641079	10.374958	32.027798	-83.849144	1932000	-5.027652e-08	76.39533	0.0029421274	-38.6453	-0.9689101	0.020733627	0.2495	1.0	4092.7313430309296
483	243.43427	3.0062208	247.54605	239.98099	1000.0	23.791235	4.1091795	31.333145	-27.278135	1936000	-2.6702882e-08	16.083073	-0.001821189	-13.925182	-0.9691223	0.021387747	0.26375	3.0	4100.405309915543
484	239.1359	3.1548402	242.4145	235.1328	1000.0	24.981728	2.5436914	31.211052	17.206184	1940000	-3.6239623e-08	2.862549	-0.00914673	-0.6697521	-0.9697161	0.015011543	0.17725	13.0	4108.391361236572
485	234.97438	7.2058296	245.85509	225.76129	1000.0	24.46453	2.777743	30.887781	15.110773	1944000	4.5776368e-08	3.5120995	-0.024187664	-0.5811112	-0.97295827	0.0116216	0.14575	79.0	4117.273061037064
486	244.7888	12.111037	258.73407	230.53206	1000.0	24.910595	2.9413762	32.15814	16.810879	1948000	3.1471252e-08	3.0573	-0.0019403514	-0.4224336	-0.98185796	0.017357526	0.2385	3.0	4124.949692726135
487	240.114	10.403563	253.04054	226.35805	1000.0	25.121735	2.9943774	32.354897	16.290018	1952000	5.698204e-08	2.2216625	-0.02310098	-0.37199795	-0.98179036	0.0130566945	0.191	79.0	4133.8757247924805
488	245.21552	7.1664925	253.6604	236.03844	1000.0	24.899626	2.71159	31.157812	7.1510005	1956000	2.7656554e-08	2.4198544	-0.0025038996	-0.5345527	-0.98321587	0.017825928	0.19825	3.0	4141.347176790237
489	165.47939	79.95435	241.53546	53.717472	897.25	22.65897	16.776897	31.690844	-95.11207	1960000	2.2172928e-08	155.64076	-0.0031249607	-75.57759	-0.9831526	0.023968702	0.29975	4.0	4148.957435369492
